param z := 250;
param s := 12;
param v := 3;
param c := 4;

param Demand := 
1  0.000803429155663251
2  0.000951406002100867
3  0.000380610376636527
4  0.000618466478371856
5  0.000512392725428298
6  0.000695649396798754
7  0.000843419435135384
8  0.000424306894893672
9  0.000110637129007104
10  0.000597429377117032
11  0.000380072163557447
12  0.000462906508557862
13  0.000567661492069330
14  0.000138091940366586
15  0.000160928415309842
16  0.000976386806555645
17  0.000407465600351466
18  0.000607598571090764
19  0.000411097363827106
20  0.002096322377129740
21  0.000977756939314907
22  0.000289566403417517
23  0.000364714368173244
24  0.000424418921560095
25  0.000376874510876457
26  0.001813841435241270
27  0.000413586803445946
28  0.000476504164309527
29  0.001104592711015790
30  0.001067919293659960
31  0.002054678063366840
32  0.001521617246129450
33  0.000279801635275065
34  0.001011309532388760
35  0.001586138579717420
36  0.000915099561287692
37  0.000675259819771439
38  0.000019964112235636
39  0.000847033587564333
40  0.000647409833811700
41  0.000180341239328160
42  0.000178894020032589
43  0.000655361310895996
44  0.000345229960502890
45  0.000026784335025326
46  0.000015444473289114
47  0.000166107944608846
48  0.001329489054342030
49  0.000518487588355484
50  0.000759259665337735
51  0.001732157823726080
52  0.001506615699225230
53  0.000561153443150188
54  0.000848059285780130
55  0.002559938881198130
56  0.001807600660012130
57  0.003558319417394840
58  0.001568371644696790
59  0.001496728055867190
60  0.000188335733786336
61  0.001731329286685350
62  0.000224138174741358
63  0.001016274398888010
64  0.002029372174674680
65  0.001529846835203930
66  0.000957189557894737
67  0.000299544218442165
68  0.001671900833953350
69  0.000645984772888817
70  0.001413405412619990
71  0.000495197175781006
72  0.000556404000437429
73  0.000422300189451340
74  0.000074979271521926
75  0.000416905478277566
76  0.000152626741677128
77  0.000146797107032041
78  0.002025080041759430
79  0.000063275915922589
80  0.000285365387203221
81  0.000045526364082499
82  0.000002245617825654
83  0.000262904198952004
84  0.000559160924394550
85  0.000279299031893110
86  0.000865276774665988
87  0.000181484459231373
88  0.000747901099592833
89  0.001128501789122580
90  0.001350410643409370
91  0.000959088255119048
92  0.000337272130368257
93  0.001354334542387450
94  0.002010171267982120
95  0.001334100359888830
96  0.000879488620877759
97  0.000291603084118609
98  0.000564102694778532
99  0.000947119741689950
100  0.002177120811734380
101  0.002149190315124070
102  0.000300377100597347
103  0.001284786373888770
104  0.000377604433387346
105  0.000359615746162472
106  0.001578656464230990
107  0.001374885233372360
108  0.002056984893908960
109  0.000757842292628653
110  0.001118622463471280
111  0.000582729912918152
112  0.001692803211172740
113  0.000661592808008353
114  0.000678444972121266
115  0.000413569837422185
116  0.001984186567020480
117  0.000609194712669271
118  0.001592025603818090
119  0.000832441697365326
120  0.000289851380415059
121  0.001442477065020310
122  0.000712414404060496
123  0.001969820290426010
124  0.000638087547599628
125  0.000483002750655223
126  0.000568620162621375
127  0.001604353243155650
128  0.000036137869330647
129  0.000315424747970683
130  0.000969834977466520
131  0.003098508026991580
132  0.001917276891568510
133  0.001364572957393370
134  0.000896856819916933
135  0.000948050309202390
136  0.002069192191140250
137  0.000413737535905868
138  0.000673308463056903
139  0.000051673047681994
140  0.001630971720262040
141  0.002309689983869050
142  0.000698426638838021
143  0.000002146552758610
144  0.000109890461840573
145  0.000292852684455107
146  0.000436418270204813
147  0.001134108240502550
148  0.000706786023267784
149  0.000811684626003262
150  0.001371698878445080
151  0.001501121962186590
152  0.000005963823445389
153  0.000332188283630396
154  0.000829947411829912
155  0.000630243160430119
156  0.000547169110647095
157  0.000608550509251065
158  0.000740073251789977
159  0.000547762019181411
160  0.000437974914903863
161  0.000668032562674860
162  0.000435113493853071
163  0.001405767800408640
164  0.000670379727670731
165  0.000454901232958779
166  0.000621109522650896
167  0.000570654717376567
168  0.000395956609349013
169  0.000372514928312465
170  0.000085297552304405
171  0.000412954183962197
172  0.001493101489262070
173  0.000438729542635814
174  0.000676842838854851
175  0.001420305972241770
176  0.001130360385978390
177  0.000141900632429918
178  0.000361538077537912
179  0.001951889495843650
180  0.000203522288087635
181  0.000874721786527520
182  0.001042034806077880
183  0.000161303871686917
184  0.001534042024646320
185  0.001067794138676770
186  0.000317394898321245
187  0.000233828520565251
188  0.000001010869672092
189  0.001538617074457820
190  0.002023517021991840
191  0.002533575686023170
192  0.000098768591024233
193  0.000095482005362730
194  0.000151678914915351
195  0.000646437345499930
196  0.000700839334187236
197  0.001535504753518120
198  0.002616423226448540
199  0.000521783494560448
200  0.001550434561953680
201  0.000719643567175217
202  0.000727575501812682
203  0.001808308981068100
204  0.000436619646873558
205  0.002211349707084720
206  0.000888351231110494
207  0.000269861306966973
208  0.000391685314465018
209  0.000346102577054460
